% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation marc

@ATTRIBUTE onset_b numeric
@ATTRIBUTE duration_b numeric
@ATTRIBUTE ch numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifits numeric
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { Am }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { m }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n }
@ATTRIBUTE mtr { s ss w ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Suite_en_la.xml }

@data
218.000000,0.333333,1.000000,71.000000,80.000000,145.333333,0.222222,55.000000,0.333333,0.222222,4.333333,2.888889,2.000000,11.000000,1.000000,-7.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IR,IP,SB,90.000000,m,Suite_en_la.xml
218.333333,4.333333,1.000000,64.000000,80.000000,145.555556,2.888889,55.000000,0.333333,0.222222,6.000000,4.000000,2.333333,4.000000,7.000000,-5.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IP,SB,R,90.000000,f,Suite_en_la.xml
222.666667,6.000000,1.000000,59.000000,80.000000,148.444444,4.000000,56.000000,4.333333,2.888889,0.333333,0.222222,2.666667,11.000000,5.000000,2.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,SB,R,P,90.000000,i,Suite_en_la.xml
228.666667,0.333333,1.000000,61.000000,80.000000,152.444444,0.222222,58.000000,6.000000,4.000000,0.333333,0.222222,0.666667,1.000000,-2.000000,-9.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,R,P,P,90.000000,i,Suite_en_la.xml
229.000000,0.333333,1.000000,52.000000,80.000000,152.666667,0.222222,58.000000,0.333333,0.222222,0.333333,0.222222,1.000000,4.000000,9.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
229.333333,0.333333,1.000000,53.000000,80.000000,152.888889,0.222222,58.000000,0.333333,0.222222,0.333333,0.222222,1.333333,5.000000,-1.000000,2.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
229.666667,0.333333,1.000000,55.000000,80.000000,153.111111,0.222222,58.000000,0.333333,0.222222,0.333333,0.222222,1.666667,7.000000,-2.000000,2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
230.000000,0.333333,1.000000,57.000000,80.000000,153.333333,0.222222,58.000000,0.333333,0.222222,0.333333,0.222222,2.000000,9.000000,-2.000000,2.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
230.333333,0.333333,1.000000,59.000000,80.000000,153.555556,0.222222,58.000000,0.333333,0.222222,0.333333,0.222222,2.333333,11.000000,-2.000000,1.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,P,P,SB,90.000000,m,Suite_en_la.xml
230.666667,0.333333,1.000000,60.000000,80.000000,153.777778,0.222222,58.000000,0.333333,0.222222,0.333333,0.222222,2.666667,0.000000,-1.000000,2.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,P,SB,R,90.000000,m,Suite_en_la.xml
231.000000,0.333333,1.000000,62.000000,80.000000,154.000000,0.222222,58.000000,0.333333,0.222222,0.333333,0.222222,3.000000,2.000000,-2.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,SB,R,D,90.000000,m,Suite_en_la.xml
231.333333,0.333333,1.000000,64.000000,80.000000,154.222222,0.222222,58.000000,0.333333,0.222222,1.000000,0.666667,3.333333,4.000000,-2.000000,-19.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,D,SB,90.000000,f,Suite_en_la.xml
231.666667,1.000000,1.000000,45.000000,80.000000,154.444444,0.666667,58.000000,0.333333,0.222222,1.000000,0.666667,3.666667,9.000000,19.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,D,SB,IR,90.000000,i,Suite_en_la.xml
232.666667,1.000000,1.000000,45.000000,80.000000,155.111111,0.666667,59.000000,1.000000,0.666667,1.000000,0.666667,0.666667,9.000000,-0.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,IR,P,90.000000,m,Suite_en_la.xml
233.666667,1.000000,1.000000,45.000000,80.000000,155.777778,0.666667,59.000000,1.000000,0.666667,0.333333,0.222222,1.666667,9.000000,-0.000000,20.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,IR,P,IP,90.000000,f,Suite_en_la.xml
234.666667,0.333333,1.000000,65.000000,80.000000,156.444444,0.222222,59.000000,1.000000,0.666667,0.333333,0.222222,2.666667,5.000000,-20.000000,2.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,P,IP,P,90.000000,i,Suite_en_la.xml
235.000000,0.333333,1.000000,67.000000,80.000000,156.666667,0.222222,59.000000,0.333333,0.222222,0.333333,0.222222,3.000000,7.000000,-2.000000,2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,IP,P,P,90.000000,m,Suite_en_la.xml
235.333333,0.333333,1.000000,69.000000,80.000000,156.888889,0.222222,59.000000,0.333333,0.222222,0.333333,0.222222,3.333333,9.000000,-2.000000,-2.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml
235.666667,0.333333,1.000000,67.000000,80.000000,157.111111,0.222222,59.000000,0.333333,0.222222,0.333333,0.222222,3.666667,7.000000,2.000000,-2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,IP,IP,90.000000,m,Suite_en_la.xml
236.000000,0.333333,1.000000,65.000000,80.000000,157.333333,0.222222,60.000000,0.333333,0.222222,0.333333,0.222222,0.000000,5.000000,2.000000,-1.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IP,IP,VP,90.000000,m,Suite_en_la.xml
236.333333,0.333333,1.000000,64.000000,80.000000,157.555556,0.222222,60.000000,0.333333,0.222222,0.500000,0.333333,0.333333,4.000000,1.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IP,VP,R,90.000000,m,Suite_en_la.xml
236.666667,0.500000,1.000000,65.000000,80.000000,157.777778,0.333333,60.000000,0.333333,0.222222,0.500000,0.333333,0.666667,5.000000,-1.000000,-4.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,VP,R,D,90.000000,m,Suite_en_la.xml
237.166667,0.500000,1.000000,61.000000,80.000000,158.111111,0.333333,60.000000,0.500000,0.333333,1.000000,0.666667,1.166667,1.000000,4.000000,-16.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,R,D,SB,90.000000,m,Suite_en_la.xml
237.666667,1.000000,1.000000,45.000000,80.000000,158.444444,0.666667,60.000000,0.500000,0.333333,1.000000,0.666667,1.666667,9.000000,16.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml
238.666667,1.000000,1.000000,45.000000,80.000000,159.111111,0.666667,60.000000,1.000000,0.666667,1.000000,0.666667,2.666667,9.000000,-0.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,VR,R,90.000000,m,Suite_en_la.xml
239.666667,1.000000,1.000000,45.000000,80.000000,159.777778,0.666667,60.000000,1.000000,0.666667,0.333333,0.222222,3.666667,9.000000,-0.000000,17.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,VR,R,P,90.000000,f,Suite_en_la.xml
240.666667,0.333333,1.000000,62.000000,80.000000,160.444444,0.222222,61.000000,1.000000,0.666667,0.333333,0.222222,0.666667,2.000000,-17.000000,-9.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,R,P,P,90.000000,i,Suite_en_la.xml
241.000000,0.333333,1.000000,53.000000,80.000000,160.666667,0.222222,61.000000,0.333333,0.222222,0.333333,0.222222,1.000000,5.000000,9.000000,2.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
241.333333,0.333333,1.000000,55.000000,80.000000,160.888889,0.222222,61.000000,0.333333,0.222222,0.333333,0.222222,1.333333,7.000000,-2.000000,2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
241.666667,0.333333,1.000000,57.000000,80.000000,161.111111,0.222222,61.000000,0.333333,0.222222,0.333333,0.222222,1.666667,9.000000,-2.000000,2.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
242.000000,0.333333,1.000000,59.000000,80.000000,161.333333,0.222222,61.000000,0.333333,0.222222,0.333333,0.222222,2.000000,11.000000,-2.000000,1.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
242.333333,0.333333,1.000000,60.000000,80.000000,161.555556,0.222222,61.000000,0.333333,0.222222,0.333333,0.222222,2.333333,0.000000,-1.000000,2.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,P,P,SB,90.000000,m,Suite_en_la.xml
242.666667,0.333333,1.000000,62.000000,80.000000,161.777778,0.222222,61.000000,0.333333,0.222222,0.333333,0.222222,2.666667,2.000000,-2.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,SB,R,90.000000,m,Suite_en_la.xml
243.000000,0.333333,1.000000,64.000000,80.000000,162.000000,0.222222,61.000000,0.333333,0.222222,0.333333,0.222222,3.000000,4.000000,-2.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,R,D,90.000000,m,Suite_en_la.xml
243.333333,0.333333,1.000000,65.000000,80.000000,162.222222,0.222222,61.000000,0.333333,0.222222,1.000000,0.666667,3.333333,5.000000,-1.000000,-20.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,R,D,SB,90.000000,f,Suite_en_la.xml
243.666667,1.000000,1.000000,45.000000,80.000000,162.444444,0.666667,61.000000,0.333333,0.222222,1.000000,0.666667,3.666667,9.000000,20.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,D,SB,IR,90.000000,i,Suite_en_la.xml
244.666667,1.000000,1.000000,45.000000,80.000000,163.111111,0.666667,62.000000,1.000000,0.666667,1.000000,0.666667,0.666667,9.000000,-0.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,IR,P,90.000000,m,Suite_en_la.xml
245.666667,1.000000,1.000000,45.000000,80.000000,163.777778,0.666667,62.000000,1.000000,0.666667,0.333333,0.222222,1.666667,9.000000,-0.000000,22.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,IR,P,IP,90.000000,f,Suite_en_la.xml
246.666667,0.333333,1.000000,67.000000,80.000000,164.444444,0.222222,62.000000,1.000000,0.666667,0.333333,0.222222,2.666667,7.000000,-22.000000,2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,IP,P,90.000000,i,Suite_en_la.xml
247.000000,0.333333,1.000000,69.000000,80.000000,164.666667,0.222222,62.000000,0.333333,0.222222,0.333333,0.222222,3.000000,9.000000,-2.000000,1.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,IP,P,P,90.000000,m,Suite_en_la.xml
247.333333,0.333333,1.000000,70.000000,80.000000,164.888889,0.222222,62.000000,0.333333,0.222222,0.333333,0.222222,3.333333,10.000000,-1.000000,-1.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
247.666667,0.333333,1.000000,69.000000,80.000000,165.111111,0.222222,62.000000,0.333333,0.222222,0.333333,0.222222,3.666667,9.000000,1.000000,-2.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml
248.000000,0.333333,1.000000,67.000000,80.000000,165.333333,0.222222,63.000000,0.333333,0.222222,0.333333,0.222222,0.000000,7.000000,2.000000,-2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,IP,IP,90.000000,m,Suite_en_la.xml
248.333333,0.333333,1.000000,65.000000,80.000000,165.555556,0.222222,63.000000,0.333333,0.222222,0.333333,0.222222,0.333333,5.000000,2.000000,-1.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IP,IP,VP,90.000000,m,Suite_en_la.xml
248.666667,0.333333,1.000000,64.000000,80.000000,165.777778,0.222222,63.000000,0.333333,0.222222,0.333333,0.222222,0.666667,4.000000,1.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IP,VP,R,90.000000,m,Suite_en_la.xml
249.000000,0.333333,1.000000,65.000000,80.000000,166.000000,0.222222,63.000000,0.333333,0.222222,0.333333,0.222222,1.000000,5.000000,-1.000000,-3.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,VP,R,D,90.000000,m,Suite_en_la.xml
249.333333,0.333333,1.000000,62.000000,80.000000,166.222222,0.222222,63.000000,0.333333,0.222222,1.000000,0.666667,1.333333,2.000000,3.000000,-17.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,R,D,SB,90.000000,f,Suite_en_la.xml
249.666667,1.000000,1.000000,45.000000,80.000000,166.444444,0.666667,63.000000,0.333333,0.222222,1.000000,0.666667,1.666667,9.000000,17.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,D,SB,R,90.000000,i,Suite_en_la.xml
250.666667,1.000000,1.000000,45.000000,80.000000,167.111111,0.666667,63.000000,1.000000,0.666667,1.000000,0.666667,2.666667,9.000000,-0.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,R,IP,90.000000,m,Suite_en_la.xml
251.666667,1.000000,1.000000,45.000000,80.000000,167.777778,0.666667,63.000000,1.000000,0.666667,0.333333,0.222222,3.666667,9.000000,-0.000000,23.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,R,IP,IP,90.000000,f,Suite_en_la.xml
252.666667,0.333333,1.000000,68.000000,80.000000,168.444444,0.222222,64.000000,1.000000,0.666667,0.666667,0.444444,0.666667,8.000000,-23.000000,-3.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,IP,IP,IP,90.000000,i,Suite_en_la.xml
253.000000,0.666667,1.000000,65.000000,80.000000,168.666667,0.444444,64.000000,0.333333,0.222222,0.333333,0.222222,1.000000,5.000000,3.000000,-0.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IP,IP,IP,90.000000,m,Suite_en_la.xml
253.666667,0.333333,1.000000,65.000000,80.000000,169.111111,0.222222,64.000000,0.666667,0.444444,0.666667,0.444444,1.666667,5.000000,-0.000000,-3.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IP,IP,VP,90.000000,m,Suite_en_la.xml
254.000000,0.666667,1.000000,62.000000,80.000000,169.333333,0.444444,64.000000,0.333333,0.222222,0.333333,0.222222,2.000000,2.000000,3.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,IP,VP,VR,90.000000,m,Suite_en_la.xml
254.666667,0.333333,1.000000,62.000000,80.000000,169.777778,0.222222,64.000000,0.666667,0.444444,0.666667,0.444444,2.666667,2.000000,-0.000000,-3.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,VP,VR,VR,90.000000,m,Suite_en_la.xml
255.000000,0.666667,1.000000,59.000000,80.000000,170.000000,0.444444,64.000000,0.333333,0.222222,3.000000,2.000000,3.000000,11.000000,3.000000,-14.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,VR,VR,R,90.000000,m,Suite_en_la.xml
255.666667,3.000000,1.000000,45.000000,80.000000,170.444444,2.000000,64.000000,0.666667,0.444444,0.333333,0.222222,3.666667,9.000000,14.000000,14.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,VR,R,IP,90.000000,f,Suite_en_la.xml
258.666667,0.333333,1.000000,59.000000,80.000000,172.444444,0.222222,65.000000,3.000000,2.000000,0.666667,0.444444,2.666667,11.000000,-14.000000,-6.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,R,IP,P,90.000000,i,Suite_en_la.xml
259.000000,0.666667,1.000000,53.000000,80.000000,172.666667,0.444444,65.000000,0.333333,0.222222,0.333333,0.222222,3.000000,5.000000,6.000000,-0.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IP,P,SB,90.000000,m,Suite_en_la.xml
259.666667,0.333333,1.000000,53.000000,80.000000,173.111111,0.222222,65.000000,0.666667,0.444444,0.333333,0.222222,3.666667,5.000000,-0.000000,-1.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,P,SB,R,90.000000,m,Suite_en_la.xml
260.000000,0.333333,1.000000,52.000000,80.000000,173.333333,0.222222,66.000000,0.333333,0.222222,0.333333,0.222222,0.000000,4.000000,1.000000,-2.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,R,P,90.000000,m,Suite_en_la.xml
260.333333,0.333333,1.000000,50.000000,80.000000,173.555556,0.222222,66.000000,0.333333,0.222222,0.333333,0.222222,0.333333,2.000000,2.000000,6.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,R,P,P,90.000000,m,Suite_en_la.xml
260.666667,0.333333,1.000000,56.000000,80.000000,173.777778,0.222222,66.000000,0.333333,0.222222,0.333333,0.222222,0.666667,8.000000,-6.000000,-3.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml
261.000000,0.333333,1.000000,53.000000,80.000000,174.000000,0.222222,66.000000,0.333333,0.222222,0.333333,0.222222,1.000000,5.000000,3.000000,-3.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,P,IP,P,90.000000,m,Suite_en_la.xml
261.333333,0.333333,1.000000,50.000000,80.000000,174.222222,0.222222,66.000000,0.333333,0.222222,0.333333,0.222222,1.333333,2.000000,3.000000,-1.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,IP,P,P,90.000000,f,Suite_en_la.xml
262.000000,0.333333,1.000000,49.000000,80.000000,174.666667,0.222222,66.000000,0.333333,0.222222,0.333333,0.222222,2.000000,1.000000,1.000000,3.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,P,P,IP,90.000000,i,Suite_en_la.xml
262.333333,0.333333,1.000000,52.000000,80.000000,174.888889,0.222222,66.000000,0.333333,0.222222,0.333333,0.222222,2.333333,4.000000,-3.000000,3.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,IP,P,90.000000,m,Suite_en_la.xml
262.666667,0.333333,1.000000,55.000000,80.000000,175.111111,0.222222,66.000000,0.333333,0.222222,0.333333,0.222222,2.666667,7.000000,-3.000000,3.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,IP,P,P,90.000000,m,Suite_en_la.xml
263.000000,0.333333,1.000000,58.000000,80.000000,175.333333,0.222222,66.000000,0.333333,0.222222,0.333333,0.222222,3.000000,10.000000,-3.000000,-1.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
263.333333,0.333333,1.000000,57.000000,80.000000,175.555556,0.222222,66.000000,0.333333,0.222222,0.333333,0.222222,3.333333,9.000000,1.000000,-2.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,VP,90.000000,m,Suite_en_la.xml
263.666667,0.333333,1.000000,55.000000,80.000000,175.777778,0.222222,66.000000,0.333333,0.222222,0.333333,0.222222,3.666667,7.000000,2.000000,-2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,VP,VR,90.000000,m,Suite_en_la.xml
264.000000,0.333333,1.000000,53.000000,80.000000,176.000000,0.222222,67.000000,0.333333,0.222222,0.333333,0.222222,0.000000,5.000000,2.000000,-1.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,VP,VR,IR,90.000000,m,Suite_en_la.xml
264.333333,0.333333,1.000000,52.000000,80.000000,176.222222,0.222222,67.000000,0.333333,0.222222,3.000000,2.000000,0.333333,4.000000,1.000000,-12.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,VR,IR,P,90.000000,m,Suite_en_la.xml
264.666667,3.000000,1.000000,40.000000,80.000000,176.444444,2.000000,67.000000,0.333333,0.222222,0.333333,0.222222,0.666667,4.000000,12.000000,10.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IR,P,P,90.000000,f,Suite_en_la.xml
268.000000,0.333333,1.000000,50.000000,80.000000,178.666667,0.222222,68.000000,3.000000,2.000000,0.333333,0.222222,0.000000,2.000000,-10.000000,3.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,P,90.000000,i,Suite_en_la.xml
268.333333,0.333333,1.000000,53.000000,80.000000,178.888889,0.222222,68.000000,0.333333,0.222222,0.333333,0.222222,0.333333,5.000000,-3.000000,4.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
268.666667,0.333333,1.000000,57.000000,80.000000,179.111111,0.222222,68.000000,0.333333,0.222222,0.333333,0.222222,0.666667,9.000000,-4.000000,4.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml
269.000000,0.333333,1.000000,61.000000,80.000000,179.333333,0.222222,68.000000,0.333333,0.222222,0.333333,0.222222,1.000000,1.000000,-4.000000,1.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml
269.333333,0.333333,1.000000,62.000000,80.000000,179.555556,0.222222,68.000000,0.333333,0.222222,0.333333,0.222222,1.333333,2.000000,-1.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,IP,VP,90.000000,m,Suite_en_la.xml
269.666667,0.333333,1.000000,64.000000,80.000000,179.777778,0.222222,68.000000,0.333333,0.222222,0.333333,0.222222,1.666667,4.000000,-2.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IP,VP,VR,90.000000,m,Suite_en_la.xml
270.000000,0.333333,1.000000,65.000000,80.000000,180.000000,0.222222,68.000000,0.333333,0.222222,0.333333,0.222222,2.000000,5.000000,-1.000000,-3.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,VP,VR,IR,90.000000,m,Suite_en_la.xml
270.333333,0.333333,1.000000,62.000000,80.000000,180.222222,0.222222,68.000000,0.333333,0.222222,3.000000,2.000000,2.333333,2.000000,3.000000,-17.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,VR,IR,P,90.000000,m,Suite_en_la.xml
270.666667,3.000000,1.000000,45.000000,80.000000,180.444444,2.000000,68.000000,0.333333,0.222222,0.333333,0.222222,2.666667,9.000000,17.000000,11.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,IR,P,P,90.000000,f,Suite_en_la.xml
274.000000,0.333333,1.000000,56.000000,80.000000,182.666667,0.222222,69.000000,3.000000,2.000000,0.333333,0.222222,2.000000,8.000000,-11.000000,3.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,P,P,IP,90.000000,i,Suite_en_la.xml
274.333333,0.333333,1.000000,59.000000,80.000000,182.888889,0.222222,69.000000,0.333333,0.222222,0.333333,0.222222,2.333333,11.000000,-3.000000,3.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,P,IP,P,90.000000,m,Suite_en_la.xml
274.666667,0.333333,1.000000,62.000000,80.000000,183.111111,0.222222,69.000000,0.333333,0.222222,0.333333,0.222222,2.666667,2.000000,-3.000000,3.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,IP,P,IP,90.000000,m,Suite_en_la.xml
275.000000,0.333333,1.000000,65.000000,80.000000,183.333333,0.222222,69.000000,0.333333,0.222222,0.333333,0.222222,3.000000,5.000000,-3.000000,-1.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,P,IP,IP,90.000000,m,Suite_en_la.xml
275.333333,0.333333,1.000000,64.000000,80.000000,183.555556,0.222222,69.000000,0.333333,0.222222,0.333333,0.222222,3.333333,4.000000,1.000000,-2.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IP,IP,VP,90.000000,m,Suite_en_la.xml
275.666667,0.333333,1.000000,62.000000,80.000000,183.777778,0.222222,69.000000,0.333333,0.222222,0.333333,0.222222,3.666667,2.000000,2.000000,3.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,IP,VP,VR,90.000000,m,Suite_en_la.xml
276.000000,0.333333,1.000000,65.000000,80.000000,184.000000,0.222222,70.000000,0.333333,0.222222,0.333333,0.222222,0.000000,5.000000,-3.000000,-1.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,VP,VR,R,90.000000,m,Suite_en_la.xml
276.333333,0.333333,1.000000,64.000000,80.000000,184.222222,0.222222,70.000000,0.333333,0.222222,3.000000,2.000000,0.333333,4.000000,1.000000,-19.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,VR,R,P,90.000000,m,Suite_en_la.xml
276.666667,3.000000,1.000000,45.000000,80.000000,184.444444,2.000000,70.000000,0.333333,0.222222,0.333333,0.222222,0.666667,9.000000,19.000000,17.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,R,P,P,90.000000,f,Suite_en_la.xml
279.666667,0.333333,1.000000,62.000000,80.000000,186.444444,0.222222,70.000000,3.000000,2.000000,0.333333,0.222222,3.666667,2.000000,-17.000000,-3.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,IP,90.000000,i,Suite_en_la.xml
280.000000,0.333333,1.000000,59.000000,80.000000,186.666667,0.222222,71.000000,0.333333,0.222222,0.333333,0.222222,0.000000,11.000000,3.000000,-2.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,P,IP,IP,90.000000,m,Suite_en_la.xml
280.333333,0.333333,1.000000,57.000000,80.000000,186.888889,0.222222,71.000000,0.333333,0.222222,0.333333,0.222222,0.333333,9.000000,2.000000,-1.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,IP,IP,P,90.000000,m,Suite_en_la.xml
280.666667,0.333333,1.000000,56.000000,80.000000,187.111111,0.222222,71.000000,0.333333,0.222222,0.333333,0.222222,0.666667,8.000000,1.000000,3.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,IP,P,IP,90.000000,m,Suite_en_la.xml
